optimizer_step,tensor_num_weights,threshold,flipped_weights,stable_weights,flipped_mean_normalized_margin,flipped_median_normalized_margin,stable_mean_normalized_margin,stable_median_normalized_margin,fraction_flips_within_1pct,fraction_flips_within_5pct,fraction_flips_within_10pct,tensor_slot,total_weights,flip_rate,log10_threshold,threshold_log_change,abs_threshold_log_change
90,2359296,2.6441632217100164e-10,999604,1359692,1.0127404928207397,0.7174275517463684,0.7318030595779419,0.7547516822814941,0.013866491615772247,0.06838308274745941,0.1323724240064621,40,2359296,0.4236874050564236,-9.577711739768821,0.02175196993144901,0.02175196993144901
92,2359296,2.792151232444695e-10,1028808,1330488,1.015065312385559,0.7127701640129089,0.7347004413604736,0.7686243057250977,0.013300830498337746,0.06772012263536453,0.13373243808746338,40,2359296,0.436065673828125,-9.554061062539754,0.02365067722906744,0.02365067722906744
94,2359296,2.911011431905308e-10,1024419,1334877,1.0601648092269897,0.7346884608268738,0.7329539060592651,0.7706937193870544,0.014309573918581009,0.07023200392723083,0.13649395108222961,40,2359296,0.4342053731282552,-9.535956089029192,0.01810497351056206,0.01810497351056206
96,2359296,3.025459327510305e-10,1010381,1348915,1.0211057662963867,0.7265930771827698,0.7331274151802063,0.772691011428833,0.014644970186054707,0.071499764919281,0.13982844352722168,40,2359296,0.4282552931043837,-9.51920868109102,0.016747407938170866,0.016747407938170866
98,2359296,3.1363306396414714e-10,1011910,1347386,1.0152466297149658,0.7256182432174683,0.7295374274253845,0.7701578140258789,0.0148313594982028,0.07203111052513123,0.14147108793258667,40,2359296,0.42890336778428817,-9.503578159188347,0.015630521902673777,0.015630521902673777
0,2359296,5.498812532698724e-15,856831,1502465,0.050036218017339706,0.005468740593641996,0.0440317764878273,0.005437140818685293,0.6797431707382202,0.8506088256835938,0.90953528881073,41,2359296,0.3631723192003038,-14.259731086174149,,
2,2359296,4.251101152954323e-14,566666,1792630,0.23703210055828094,0.030184395611286163,0.13518080115318298,0.04006525129079819,0.1394578069448471,0.6822113990783691,0.7609173655509949,41,2359296,0.24018436008029515,-13.37149856107681,0.8882325250973384,0.8882325250973384
4,2359296,4.6102048367009305e-14,267372,2091924,0.08121007680892944,0.02465324103832245,0.17463241517543793,0.042988121509552,0.2237107753753662,0.7710156440734863,0.8558338284492493,41,2359296,0.1133270263671875,-13.336279777978554,0.03521878309825688,0.03521878309825688
6,2359296,8.430586009031474e-14,268658,2090638,0.09767456352710724,0.0267350934445858,0.23135103285312653,0.07361242175102234,0.1889614313840866,0.7282269597053528,0.8198266625404358,41,2359296,0.11387210422092015,-13.074142236568216,0.26213754141033796,0.26213754141033796
8,2359296,1.408941051935647e-13,384086,1975210,0.09819943457841873,0.041355203837156296,0.2688137888908386,0.11295253783464432,0.1306738704442978,0.5927110314369202,0.8198502659797668,41,2359296,0.16279686821831596,-12.851107176766165,0.22303505980205074,0.22303505980205074
10,2359296,2.4745838516325447e-13,565932,1793364,0.18005283176898956,0.08554448932409286,0.3314848244190216,0.17663481831550598,0.05986408516764641,0.2985694408416748,0.5644847750663757,41,2359296,0.23987325032552084,-12.606497825472013,0.24460935129415162,0.24460935129415162
12,2359296,4.017100779622751e-13,723632,1635664,0.3247663378715515,0.16438183188438416,0.38708072900772095,0.24913638830184937,0.031058603897690773,0.15551412105560303,0.31839802861213684,41,2359296,0.3067152235243056,-12.396087272703223,0.21041055276879028,0.21041055276879028
14,2359296,6.115948134217952e-13,804724,1554572,0.40723636746406555,0.23207585513591766,0.42734119296073914,0.3178299069404602,0.022647516801953316,0.11283371597528458,0.22822855412960052,41,2359296,0.3410864935980903,-12.213536206241805,0.18255106646141783,0.18255106646141783
16,2359296,8.458815245471207e-13,878226,1481070,0.5199494957923889,0.2877327799797058,0.4609623849391937,0.3676519989967346,0.01852370612323284,0.09232361614704132,0.18325692415237427,41,2359296,0.37224070231119794,-12.072690460647227,0.14084574559457863,0.14084574559457863
18,2359296,1.1889062867878608e-12,930908,1428388,0.7216296792030334,0.3703846037387848,0.49623921513557434,0.41878542304039,0.01469532959163189,0.07191687822341919,0.14124810695648193,41,2359296,0.3945702446831597,-11.924852376445132,0.14783808420209432,0.14783808420209432
20,2359296,1.6691815030861479e-12,971182,1388114,0.8519185185432434,0.39996448159217834,0.5444605946540833,0.47027310729026794,0.013083027675747871,0.06413422524929047,0.12829212844371796,41,2359296,0.41164059109157985,-11.77749643653649,0.1473559399086426,0.1473559399086426
22,2359296,2.244621589292395e-12,1011080,1348216,1.0002859830856323,0.4629276692867279,0.6025296449661255,0.5198390483856201,0.01157574076205492,0.058249592781066895,0.11590872704982758,41,2359296,0.4285515679253472,-11.648856864252748,0.1286395722837419,0.1286395722837419
24,2359296,2.9914226477856243e-12,993396,1365900,1.0984458923339844,0.5231429934501648,0.6366507411003113,0.5533555746078491,0.010884883813560009,0.05435596778988838,0.10775662958621979,41,2359296,0.4210561116536458,-11.524122222664554,0.12473464158819425,0.12473464158819425
26,2359296,3.940123401158235e-12,1021018,1338278,1.165387511253357,0.5467454791069031,0.6876741051673889,0.5968873500823975,0.00907917320728302,0.046546678990125656,0.09565061330795288,41,2359296,0.43276384141710067,-11.40449017624477,0.11963204641978287,0.11963204641978287
28,2359296,5.09847546126263e-12,1025368,1333928,1.2777470350265503,0.5868963003158569,0.722174882888794,0.6117246747016907,0.00994277186691761,0.049148205667734146,0.09800383448600769,41,2359296,0.4346076117621528,-11.292559666596402,0.11193050964836893,0.11193050964836893
30,2359296,6.453395109962123e-12,1021016,1338280,1.307448148727417,0.5880194306373596,0.7604460716247559,0.6299310326576233,0.009165380150079727,0.04623335599899292,0.09387609362602234,41,2359296,0.4327629937065972,-11.190211744342239,0.10234792225416278,0.10234792225416278
32,2359296,8.102293141964978e-12,1021376,1337920,1.4427294731140137,0.6374642848968506,0.7875972390174866,0.655180811882019,0.009975758381187916,0.05048581585288048,0.10150424391031265,41,2359296,0.4329155815972222,-11.09139204804027,0.09881969630196963,0.09881969630196963
34,2359296,1.0274471377857974e-11,1023178,1336118,1.6273490190505981,0.6418426036834717,0.8296630382537842,0.6815851926803589,0.008172576315701008,0.0406302735209465,0.08232781291007996,41,2359296,0.43367936876085067,-10.988240513353118,0.10315153468715188,0.10315153468715188
36,2359296,1.3111718308311815e-11,1018844,1340452,1.351175308227539,0.6659343838691711,0.8888921141624451,0.7051650285720825,0.009103454649448395,0.04675985500216484,0.09525599330663681,41,2359296,0.4318423800998264,-10.882340389704481,0.10590012364863632,0.10590012364863632
38,2359296,1.563826672323909e-11,986194,1373102,1.3744127750396729,0.6703651547431946,0.866657555103302,0.6879024505615234,0.011325358413159847,0.05523558333516121,0.10688363760709763,41,2359296,0.41800350613064235,-10.805811383900673,0.07652900580380795,0.07652900580380795
40,2359296,1.9262714687218185e-11,1003900,1355396,1.336868166923523,0.6769320964813232,0.8671174645423889,0.7055811882019043,0.009072617627680302,0.04536706954240799,0.09049009531736374,41,2359296,0.4255082872178819,-10.715282507938436,0.09052887596223691,0.09052887596223691
42,2359296,2.3348057862082605e-11,1030510,1328786,1.394327163696289,0.6828557848930359,0.8749207854270935,0.7307504415512085,0.009277930483222008,0.04779672250151634,0.09703350812196732,41,2359296,0.43678707546657985,-10.631749239074741,0.08353326886369494,0.08353326886369494
44,2359296,2.8084043771081646e-11,998286,1361010,2.055202007293701,0.7047621011734009,0.8676184415817261,0.7354331612586975,0.010215508751571178,0.05165854096412659,0.10140781104564667,41,2359296,0.42312876383463544,-10.55154035875642,0.08020888031832207,0.08020888031832207
46,2359296,3.3045399749909166e-11,968912,1390384,1.4981657266616821,0.701975405216217,0.9812967777252197,0.7341859340667725,0.010572683997452259,0.05257856473326683,0.10275030136108398,41,2359296,0.4106784396701389,-10.480888990105258,0.07065136865116095,0.07065136865116095
48,2359296,3.917512841900006e-11,988656,1370640,1.2335313558578491,0.6947967410087585,0.9808574914932251,0.736230194568634,0.011391222476959229,0.05422411859035492,0.1032421812415123,41,2359296,0.4190470377604167,-10.406989571207255,0.07389941889800333,0.07389941889800333
50,2359296,4.486016419447125e-11,993832,1365464,1.3555097579956055,0.7110440731048584,0.9381846785545349,0.7437317371368408,0.011113548651337624,0.055507369339466095,0.1074879840016365,41,2359296,0.4212409125434028,-10.348139141171634,0.05885043003562096,0.05885043003562096
52,2359296,5.327487409556575e-11,996924,1362372,1.3059682846069336,0.707583487033844,0.9234012365341187,0.7661441564559937,0.00990245956927538,0.04849516972899437,0.0962350144982338,41,2359296,0.4225514729817708,-10.273477567980079,0.07466157319155542,0.07466157319155542
54,2359296,6.119973972040782e-11,982420,1376876,1.3378187417984009,0.717620849609375,0.9006784558296204,0.7588579058647156,0.012068158015608788,0.05942264571785927,0.11173631995916367,41,2359296,0.4164038764105903,-10.213250424884357,0.0602271430957213,0.0602271430957213
56,2359296,6.822923476201836e-11,947604,1411692,1.3958510160446167,0.7194510102272034,0.8825038075447083,0.7554379105567932,0.012529496103525162,0.058340828865766525,0.10999426245689392,41,2359296,0.4016469319661458,-10.166029499605283,0.047220925279074066,0.047220925279074066
58,2359296,7.731608409056179e-11,965066,1394230,1.2948155403137207,0.707065224647522,0.8899087905883789,0.7541236281394958,0.010570261627435684,0.05386989191174507,0.10857081413269043,41,2359296,0.40904829237196183,-10.11173015025817,0.054299349347113335,0.054299349347113335
60,2359296,8.905747667098396e-11,989577,1369719,1.33786141872406,0.7047022581100464,0.88594651222229,0.7765699625015259,0.011287651024758816,0.05449904128909111,0.10446180403232574,41,2359296,0.4194374084472656,-10.050329614205834,0.06140053605233575,0.06140053605233575
62,2359296,9.887134166941536e-11,976935,1382361,1.2742050886154175,0.7267786860466003,0.891844630241394,0.7720780968666077,0.012120560742914677,0.06206554174423218,0.11738242954015732,41,2359296,0.4140790303548177,-10.004929572492284,0.04540004171355072,0.04540004171355072
64,2359296,1.0826205210090478e-10,958376,1400920,1.3699066638946533,0.7309812307357788,0.8852871656417847,0.7737609148025513,0.011760519817471504,0.05795220285654068,0.11197066307067871,41,2359296,0.4062127007378472,-9.965523745140278,0.03940582735200593,0.03940582735200593
66,2359296,1.1987710824001852e-10,953052,1406244,1.3922455310821533,0.7081217169761658,0.8867677450180054,0.7810608148574829,0.01211476419121027,0.058299023658037186,0.11307357996702194,41,2359296,0.4039560953776042,-9.92126374195721,0.04426000318306755,0.04426000318306755
68,2359296,1.3276563182174073e-10,952456,1406840,1.2377314567565918,0.7145560383796692,0.8974100947380066,0.7739115357398987,0.01236172579228878,0.060524582862854004,0.11623109132051468,41,2359296,0.4037034776475694,-9.876914333415977,0.04434940854123326,0.04434940854123326
70,2359296,1.4499951239699271e-10,956102,1403194,1.284092664718628,0.7237508296966553,0.8868315815925598,0.7730167508125305,0.01261057984083891,0.060347121208906174,0.11760670691728592,41,2359296,0.40524885389539933,-9.838633458204,0.038280875211976095,0.038280875211976095
72,2359296,1.5949729037512128e-10,968648,1390648,1.2222145795822144,0.717604398727417,0.893302321434021,0.7919820547103882,0.01230271439999342,0.06007032468914986,0.1184651181101799,41,2359296,0.4105665418836806,-9.797246690569988,0.0413867676340125,0.0413867676340125
74,2359296,1.7108660321785152e-10,958744,1400552,1.2329672574996948,0.7296249270439148,0.8851557374000549,0.7944931387901306,0.013254840858280659,0.06640354543924332,0.12588448822498322,41,2359296,0.4063686794704861,-9.766783996165206,0.030462694404782553,0.030462694404782553
76,2359296,1.8484166974808147e-10,947654,1411642,1.2156398296356201,0.7279503345489502,0.8795523047447205,0.8030242323875427,0.012942487373948097,0.05950906127691269,0.11549784988164902,41,2359296,0.40166812472873265,-9.733200116981386,0.03358387918381922,0.03358387918381922
78,2359296,1.9687773633592087e-10,947958,1411338,1.2408804893493652,0.7160415649414062,0.8730381727218628,0.7924235463142395,0.012817023321986198,0.06329288333654404,0.1255815029144287,41,2359296,0.40179697672526044,-9.705803392714794,0.027396724266592898,0.027396724266592898
80,2359296,2.0975342296392085e-10,930980,1428316,1.219351887702942,0.7220699787139893,0.8610759377479553,0.7747278809547424,0.013299962505698204,0.06233431026339531,0.12414122372865677,41,2359296,0.3946007622612847,-9.678290943194314,0.027512449520479265,0.027512449520479265
82,2359296,2.2742056848823466e-10,959792,1399504,1.0920629501342773,0.7110233306884766,0.8644818067550659,0.8012852668762207,0.014624002389609814,0.0738430842757225,0.1393645703792572,41,2359296,0.4068128797743056,-9.643170259186642,0.035120684007672764,0.035120684007672764
84,2359296,2.436236767877631e-10,978538,1380758,1.2501020431518555,0.736594021320343,0.8621605038642883,0.8221809267997742,0.012968325987458229,0.0628284215927124,0.12229263782501221,41,2359296,0.41475847032335067,-9.613280506685337,0.029889752501304656,0.029889752501304656
86,2359296,2.5392529745538184e-10,928202,1431094,1.1939984560012817,0.7367890477180481,0.8549176454544067,0.8086629509925842,0.01449899934232235,0.06958615034818649,0.13413244485855103,41,2359296,0.39342329237196183,-9.59529403013065,0.017986476554685993,0.017986476554685993
88,2359296,2.6662436147795177e-10,915356,1443940,1.0937737226486206,0.7251676917076111,0.8436213135719299,0.8000974655151367,0.0150007214397192,0.07035841792821884,0.13196396827697754,41,2359296,0.3879784478081597,-9.574100171606029,0.0211938585246223,0.0211938585246223
90,2359296,2.823190292655653e-10,961468,1397828,1.6415907144546509,0.7009899020195007,0.8416889905929565,0.8194130063056946,0.013874616473913193,0.06958942115306854,0.13872848451137543,41,2359296,0.4075232611762153,-9.549259847937027,0.024840323669002018,0.024840323669002018
92,2359296,2.9682462043822966e-10,967528,1391768,1.189160943031311,0.7356464266777039,0.9416698217391968,0.8217979669570923,0.014025433920323849,0.07060467451810837,0.1363350749015808,41,2359296,0.4100918240017361,-9.52750007887481,0.021759769062215994,0.021759769062215994
94,2359296,3.087637645560193e-10,939192,1420104,1.0897318124771118,0.7362716794013977,0.9235912561416626,0.8099676370620728,0.015461161732673645,0.07491439580917358,0.14381830394268036,41,2359296,0.3980814615885417,-9.510373672639233,0.017126406235577818,0.017126406235577818
96,2359296,3.223777911287584e-10,934376,1424920,1.088003396987915,0.7253613471984863,0.8945711255073547,0.8120309710502625,0.01504854578524828,0.07169812172651291,0.1380985826253891,41,2359296,0.3960401746961806,-9.491634884740565,0.018738787898668008,0.018738787898668008
98,2359296,3.334272857813403e-10,935481,1423815,1.1199417114257812,0.725379228591919,0.8707389831542969,0.8073014616966248,0.015914807096123695,0.07792461663484573,0.1515028029680252,41,2359296,0.39650853474934894,-9.47699886287818,0.014636021862385107,0.014636021862385107
0,589824,8.959740027268855e-15,147533,442291,0.18957547843456268,0.007864664308726788,0.1525539755821228,0.00864425115287304,0.7148095369338989,0.9055262207984924,0.9543288350105286,42,589824,0.2501305474175347,-14.047704591494188,,
2,589824,6.989890030716442e-14,178342,411482,0.19408105313777924,0.043418679386377335,0.6268489956855774,0.05769787356257439,0.10320619493722916,0.6010305881500244,0.7694149017333984,42,589824,0.3023647732204861,-13.155529656790614,0.8921749347035739,0.8921749347035739
4,589824,7.083876806543779e-14,87212,502612,0.10797083377838135,0.03416929021477699,1.1583894491195679,0.061710115522146225,0.15618263185024261,0.7462963461875916,0.840262770652771,42,589824,0.1478610568576389,-13.14972900009397,0.005800656696644424,0.005800656696644424
6,589824,1.3555427396880204e-13,83992,505832,0.11764064431190491,0.0397280715405941,1.6292189359664917,0.10734841227531433,0.13011953234672546,0.6196542382240295,0.785074770450592,42,589824,0.1424018012152778,-12.867886784746688,0.2818422153472824,0.2818422153472824
8,589824,2.509082351609404e-13,131558,458266,0.17418955266475677,0.0782383382320404,1.9630992412567139,0.1771923452615738,0.0651879757642746,0.31859713792800903,0.6295246481895447,42,589824,0.2230461968315972,-12.600485084296148,0.2674017004505398,0.2674017004505398
10,589824,4.886191820076269e-13,186422,403402,0.4610086679458618,0.1754414588212967,2.0465383529663086,0.28751349449157715,0.02734655886888504,0.13743549585342407,0.27948418259620667,42,589824,0.3160637749565972,-12.31102948767666,0.2894555966194883,0.2894555966194883
12,589824,9.383636445994825e-13,225328,364496,0.8322654962539673,0.31181758642196655,1.8625460863113403,0.4227181375026703,0.014791769906878471,0.07391003519296646,0.14927572011947632,42,589824,0.3820258246527778,-12.027628826612569,0.2834006610640909,0.2834006610640909
14,589824,1.6744603750437626e-12,244684,345140,1.3498961925506592,0.4136350154876709,1.6879643201828003,0.5365524291992188,0.011426983401179314,0.05628075450658798,0.1131908968091011,42,589824,0.4148423936631944,-11.776125125283539,0.25150370132903,0.25150370132903
16,589824,3.063214395679359e-12,254758,335066,1.7909150123596191,0.5504958629608154,1.4245595932006836,0.6424369215965271,0.008070403710007668,0.03921760991215706,0.0790083110332489,42,589824,0.4319220648871528,-11.513822605674008,0.26230251960953055,0.26230251960953055
18,589824,5.684133719263684e-12,257844,331980,1.8622047901153564,0.5846211314201355,1.2399033308029175,0.7132523059844971,0.007814803160727024,0.039042986929416656,0.07981182634830475,42,589824,0.4371541341145833,-11.245335713845334,0.26848689182867425,0.26848689182867425
20,589824,9.685593473085508e-12,255122,334702,2.0260682106018066,0.6764420866966248,1.110050916671753,0.7396812438964844,0.007498373743146658,0.03780936449766159,0.07530906796455383,42,589824,0.4325391981336806,-11.013873763257765,0.23146195058756902,0.23146195058756902
22,589824,1.62087062521854e-11,258822,331002,1.8285088539123535,0.6553043723106384,1.0348114967346191,0.7713443040847778,0.007267542649060488,0.03677817061543465,0.07509021461009979,42,589824,0.438812255859375,-10.79025164831989,0.22362211493787498,0.22362211493787498
24,589824,2.6381693704613518e-11,264504,325320,1.803300142288208,0.7185772657394409,0.9702717661857605,0.7938724160194397,0.007489489857107401,0.03784063830971718,0.07670961320400238,42,589824,0.4484456380208333,-10.578697326190888,0.21155432212900216,0.21155432212900216
26,589824,3.9507501436997217e-11,258648,331176,1.677544355392456,0.7000827193260193,0.9278858304023743,0.7632571458816528,0.008447774685919285,0.040642108768224716,0.08141953498125076,42,589824,0.4385172526041667,-10.403320435427053,0.17537689076383423,0.17537689076383423
28,589824,5.796544494396372e-11,259182,330642,1.5882720947265625,0.7291905283927917,0.8825181126594543,0.7610846161842346,0.008283753879368305,0.04161554202437401,0.0822858065366745,42,589824,0.439422607421875,-10.236830826133048,0.1664896092940058,0.1664896092940058
30,589824,8.57119028530029e-11,269576,320248,1.3882249593734741,0.6782870888710022,0.8621880412101746,0.7904665470123291,0.008205478079617023,0.04185090586543083,0.08388728648424149,42,589824,0.4570448133680556,-10.06695886320601,0.1698719629270382,0.1698719629270382
32,589824,1.182009767841663e-10,266008,323816,1.5469658374786377,0.7579803466796875,0.8252152800559998,0.7840136885643005,0.0087253013625741,0.04387085884809494,0.08793344348669052,42,589824,0.4509955512152778,-9.927378934535808,0.13957992867020153,0.13957992867020153
34,589824,1.5375556383645517e-10,255036,334788,1.5009546279907227,0.712645411491394,0.8069369196891785,0.7374427914619446,0.010045640170574188,0.048393167555332184,0.09395144134759903,42,589824,0.4323933919270833,-9.813169159781808,0.11420977475400029,0.11420977475400029
36,589824,2.1388647797326854e-10,266288,323536,1.2800884246826172,0.7098525762557983,0.8082504272460938,0.769163191318512,0.008761190809309483,0.043066151440143585,0.08485925197601318,42,589824,0.4514702690972222,-9.669816670908707,0.14335248887310037,0.14335248887310037
38,589824,2.7718569106660595e-10,272312,317512,1.4180907011032104,0.7184850573539734,0.8008546233177185,0.7595584988594055,0.01011707168072462,0.049762774258852005,0.09923543781042099,42,589824,0.4616834852430556,-9.55722919271539,0.11258747819331738,0.11258747819331738
40,589824,3.473335508097364e-10,263396,326428,1.4648582935333252,0.7478804588317871,0.8038711547851562,0.7579594254493713,0.009890051558613777,0.05029309540987015,0.09901440888643265,42,589824,0.4465671115451389,-9.459253263830709,0.0979759288846811,0.0979759288846811
42,589824,4.358544358762373e-10,260322,329502,1.2660115957260132,0.6961246132850647,0.8095515966415405,0.7591361403465271,0.010106713511049747,0.05214311555027962,0.10155883431434631,42,589824,0.4413553873697917,-9.360658529655902,0.09859473417480658,0.09859473417480658
44,589824,5.352022158788827e-10,260080,329744,1.3089488744735718,0.7382818460464478,0.7759937644004822,0.7137743234634399,0.010477544739842415,0.05108043551445007,0.0974700078368187,42,589824,0.4409450954861111,-9.271482097142364,0.08917643251353802,0.08917643251353802
46,589824,6.73041955501219e-10,270426,319398,1.2018078565597534,0.6913175582885742,0.7922782301902771,0.7439817190170288,0.010723820887506008,0.05175168067216873,0.09713563323020935,42,589824,0.4584859212239583,-9.171957862262309,0.09952423488005557,0.09952423488005557
48,589824,8.188048017387928e-10,274220,315604,1.310073971748352,0.7525808811187744,0.7933745384216309,0.7727686762809753,0.010498869232833385,0.05328568443655968,0.10547006130218506,42,589824,0.4649183485243056,-9.086819619157374,0.08513824310493412,0.08513824310493412
50,589824,9.387222110746052e-10,257660,332164,1.3029096126556396,0.7341442108154297,0.794109046459198,0.7475243806838989,0.01159667782485485,0.05744391679763794,0.10608553886413574,42,589824,0.4368421766493056,-9.027462906185471,0.059356712971903036,0.059356712971903036
52,589824,1.113460323942661e-09,256042,333782,1.1681023836135864,0.7182546257972717,0.7746239304542542,0.7179312109947205,0.010385015979409218,0.05567055568099022,0.11196991801261902,42,589824,0.4340989854600694,-8.953325253618502,0.07413765256696969,0.07413765256696969
54,589824,1.3203502735592565e-09,266226,323598,1.1517452001571655,0.6902580857276917,0.7639503479003906,0.7467408776283264,0.012729786336421967,0.06215771660208702,0.11240074783563614,42,589824,0.4513651529947917,-8.879310840238032,0.07401441338046943,0.07401441338046943
56,589824,1.5680987619504094e-09,272018,317806,1.1610925197601318,0.7382685542106628,0.773399293422699,0.7499961256980896,0.010716202668845654,0.05433464050292969,0.10446000099182129,42,589824,0.4611850314670139,-8.80462658806781,0.07468425217022201,0.07468425217022201
58,589824,1.783900693830276e-09,267496,322328,1.2810178995132446,0.7384583353996277,0.7766339778900146,0.7380634546279907,0.011854383163154125,0.05924948304891586,0.11465591937303543,42,589824,0.4535183376736111,-8.748629325588784,0.05599726247902659,0.05599726247902659
60,589824,2.0089576668880227e-09,259756,330068,1.2089755535125732,0.7361325621604919,0.7835869193077087,0.7546362280845642,0.01230770442634821,0.061265189200639725,0.11798381060361862,42,589824,0.4403957790798611,-8.697029214685617,0.051600110903166296,0.051600110903166296
62,589824,2.2466015714428522e-09,260082,329742,1.1430935859680176,0.6989947557449341,0.7887857556343079,0.741302490234375,0.011538668535649776,0.05677824467420578,0.1110188290476799,42,589824,0.440948486328125,-8.64847394167369,0.04855527301192808,0.04855527301192808
64,589824,2.5432065342556598e-09,261758,328066,1.0708186626434326,0.7249850034713745,0.7710179686546326,0.7153978943824768,0.011919406242668629,0.05696482956409454,0.10179249197244644,42,589824,0.4437900119357639,-8.594618369259873,0.05385557241381633,0.05385557241381633
66,589824,2.9104090248921466e-09,269028,320796,1.0268590450286865,0.6866620779037476,0.7627671360969543,0.7443234324455261,0.013522756285965443,0.06877351552248001,0.1257861703634262,42,589824,0.45611572265625,-8.536045971574028,0.05857239768584499,0.05857239768584499
68,589824,3.2338478561655393e-09,267340,322484,1.2064497470855713,0.7574541568756104,0.7459937930107117,0.7436356544494629,0.013810128904879093,0.06405700743198395,0.113888680934906,42,589824,0.4532538519965278,-8.490280416335018,0.045765555239009714,0.045765555239009714
70,589824,3.5619138749609647e-09,262012,327812,1.1026782989501953,0.7182666659355164,0.7686963677406311,0.7711621522903442,0.013243667781352997,0.06513442099094391,0.12129215151071548,42,589824,0.4442206488715278,-8.448316585737851,0.04196383059716702,0.04196383059716702
72,589824,3.898665390522638e-09,263370,326454,1.0667693614959717,0.736635148525238,0.7654407024383545,0.7492680549621582,0.01439419761300087,0.06714127957820892,0.12592549622058868,42,589824,0.4465230305989583,-8.409084037262785,0.03923254847506641,0.03923254847506641
74,589824,4.153602795042843e-09,254952,334872,1.1286107301712036,0.7234095335006714,0.7425559759140015,0.7103816866874695,0.013735918328166008,0.06194106861948967,0.11227603256702423,42,589824,0.4322509765625,-8.381575036970155,0.027509000292630148,0.027509000292630148
76,589824,4.568010858463367e-09,259886,329938,0.9945074915885925,0.7124987244606018,0.73560631275177,0.6981792449951172,0.01332122553139925,0.06852620095014572,0.12432374805212021,42,589824,0.4406161838107639,-8.340272872414328,0.04130216455582669,0.04130216455582669
78,589824,5.110833090071765e-09,276670,313154,0.9813369512557983,0.6870571970939636,0.7493847012519836,0.7647870779037476,0.01333718840032816,0.06439440697431564,0.12049734592437744,42,589824,0.4690721299913194,-8.291508302031351,0.04876457038297666,0.04876457038297666
80,589824,5.5211568650292975e-09,271988,317836,1.1697163581848145,0.7646144032478333,0.7434337735176086,0.7744342088699341,0.013434416614472866,0.06344397366046906,0.12220024317502975,42,589824,0.4611341688368056,-8.25796991367333,0.033538388358021365,0.033538388358021365
82,589824,5.775261602281034e-09,255696,334128,1.0718964338302612,0.7317739725112915,0.754132091999054,0.7528724670410156,0.014227832667529583,0.06759589165449142,0.12794490158557892,42,589824,0.4335123697916667,-8.238428338733842,0.01954157493948827,0.01954157493948827
84,589824,6.19176665495047e-09,257830,331994,0.9425408840179443,0.7153732776641846,0.7401394844055176,0.7364535927772522,0.016192840412259102,0.07238878309726715,0.135344997048378,42,589824,0.4371303982204861,-8.208185418988107,0.03024291974573501,0.03024291974573501
86,589824,6.594434776019398e-09,264676,325148,0.9864224195480347,0.7109306454658508,0.731636643409729,0.7352564334869385,0.01349196769297123,0.06924314796924591,0.12899544835090637,42,589824,0.4487372504340278,-8.18082242288874,0.027362996099366654,0.027362996099366654
88,589824,6.925107154387433e-09,261068,328756,1.0106538534164429,0.7428095936775208,0.7087292075157166,0.7083423733711243,0.013873780146241188,0.07071337848901749,0.1350184679031372,42,589824,0.4426201714409722,-8.159573502234759,0.02124892065398143,0.02124892065398143
90,589824,7.319683081874473e-09,260792,329032,0.9879574775695801,0.7101520299911499,0.7027000784873962,0.7353499531745911,0.014122365042567253,0.07124451547861099,0.1316949874162674,42,589824,0.4421522352430556,-8.13550772205263,0.024065780182128904,0.024065780182128904
92,589824,7.873687479786895e-09,270836,318988,0.9571695327758789,0.7260540127754211,0.7077549695968628,0.7211013436317444,0.013923555612564087,0.0703783854842186,0.1366472691297531,42,589824,0.4591810438368056,-8.103821827099459,0.031685894953170646,0.031685894953170646
94,589824,8.270809814803215e-09,274458,315366,1.055315613746643,0.7355645895004272,0.7197431325912476,0.7500039339065552,0.015740113332867622,0.07344657182693481,0.14109991490840912,42,589824,0.4653218587239583,-8.082451965552407,0.021369861547052338,0.021369861547052338
96,589824,8.615452351534714e-09,266326,323498,1.012920618057251,0.7423579692840576,0.7273961305618286,0.7866725921630859,0.017238272354006767,0.07190060615539551,0.1378273218870163,42,589824,0.4515346950954861,-8.064721915126231,0.01773005042617548,0.01773005042617548
98,589824,8.74572236853055e-09,255908,333916,1.0100922584533691,0.7321463823318481,0.7194488644599915,0.7548068165779114,0.015591541305184364,0.0749722570180893,0.14137503504753113,42,589824,0.4338717990451389,-8.05820431337682,0.006517601749411739,0.006517601749411739
0,589824,2.6481709213726015e-14,150363,439461,0.09816340357065201,0.02299235202372074,0.09835057705640793,0.025143450126051903,0.19140346348285675,0.7909126281738281,0.8793918490409851,43,589824,0.2549285888671875,-13.577053987580758,,
2,589824,2.359188690757852e-13,184474,405350,0.4987277686595917,0.13097625970840454,0.3063313066959381,0.16948528587818146,0.033413924276828766,0.16955234110355377,0.3581588566303253,43,589824,0.3127610948350694,-12.627237322328602,0.9498166652521558,0.9498166652521558
4,589824,2.0066725516486306e-13,83860,505964,0.13819032907485962,0.07442924380302429,0.4004858732223511,0.15550696849822998,0.0753994733095169,0.3425351679325104,0.6752921342849731,43,589824,0.1421780056423611,-12.697523489801648,-0.07028616747304639,0.07028616747304639
